step,acc,bcr,mcr,r,dr,ar,tr,br,mr,bonus,total_ar,total_bcr,total_mcr
168,68.45,2.1702990237994992,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.6054877955304336,1.6054877955304336,-0.007586705202312149
169,68.8,2.265931296429932,1.0,7.395401600593048,0.0,7.243382134965519,0,0.14847900319978322,0.0035404624277456383,0.0,1.7539667987302168,1.7539667987302168,-0.00404624277456651
170,68.8,2.265931296429932,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.7539667987302168,1.7539667987302168,-0.00404624277456651
171,68.8,2.265931296429932,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.7539667987302168,1.7539667987302168,-0.00404624277456651
172,68.8,2.265931296429932,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.7539667987302168,1.7539667987302168,-0.00404624277456651
173,68.1,36.34070479590419,4.0,35.81216299344702,0.0,-13.161656266226014,0,46.91428168741869,2.059537572254335,0.0,48.66824848614891,48.66824848614891,2.0554913294797688
174,68.1,36.34070479590419,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,48.66824848614891,48.66824848614891,2.0554913294797688
175,68.1,36.34070479590419,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,48.66824848614891,48.66824848614891,2.0554913294797688
176,68.1,36.34070479590419,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,48.66824848614891,48.66824848614891,2.0554913294797688
177,68.1,36.34070479590419,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,48.66824848614891,48.66824848614891,2.0554913294797688
178,68.1,36.34070479590419,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,48.66824848614891,48.66824848614891,2.0554913294797688
179,68.1,36.34070479590419,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,48.66824848614891,48.66824848614891,2.0554913294797688
180,13.35,112.15782585353342,8.0,-128.52178545993723,0.0,-107.07073011255333,0,-19.775910838713372,-1.6751445086705201,0.0,28.89233764743554,28.89233764743554,0.38034682080924864
181,66.3,69.38485226638477,8.0,154.03690344580926,0.0,86.97632220067496,0,62.77561014686842,4.284971098265895,0.0,91.66794779430396,91.66794779430396,4.665317919075143
182,66.3,69.38485226638477,8.0,0.0,0.0,0.0,0,0.0,0.0,0.0,91.66794779430396,91.66794779430396,4.665317919075143
183,66.3,69.38485226638477,8.0,0.0,0.0,0.0,0,0.0,0.0,0.0,91.66794779430396,91.66794779430396,4.665317919075143
