step,acc,bcr,mcr,r,dr,ar,tr,br,mr,bonus,total_ar,total_bcr,total_mcr
41,82.9,83.71138218437807,30.227134230536375,-46.60558738147809,0.0,-28.802428181836575,0,-16.780431973760223,-1.0227272258812903,0.0,102.17721765798422,102.17721765798422,18.000219609787056
42,89.0,83.54545924446137,30.227134230536375,32.10591756876367,0.0,23.328827284058345,0,7.4010789503301675,1.37601133437516,0.0,109.57829660831439,109.57829660831439,19.376230944162216
43,89.0,83.54545924446137,30.227134230536375,0.0,0.0,0.0,0,0.0,0.0,0.0,109.57829660831439,109.57829660831439,19.376230944162216
44,89.0,83.54545924446137,30.227134230536375,0.0,0.0,0.0,0,0.0,0.0,0.0,109.57829660831439,109.57829660831439,19.376230944162216
45,89.0,83.54545924446137,30.227134230536375,0.0,0.0,0.0,0,0.0,0.0,0.0,109.57829660831439,109.57829660831439,19.376230944162216
46,89.0,83.54545924446137,30.227134230536375,0.0,0.0,0.0,0,0.0,0.0,0.0,109.57829660831439,109.57829660831439,19.376230944162216
47,89.0,83.54545924446137,30.227134230536375,0.0,0.0,0.0,0,0.0,0.0,0.0,109.57829660831439,109.57829660831439,19.376230944162216
48,89.0,83.54545924446137,30.227134230536375,0.0,0.0,0.0,0,0.0,0.0,0.0,109.57829660831439,109.57829660831439,19.376230944162216
49,89.0,83.54545924446137,30.227134230536375,0.0,0.0,0.0,0,0.0,0.0,0.0,109.57829660831439,109.57829660831439,19.376230944162216
50,82.9,80.20329431731632,31.206447304131878,-35.840663199791805,0.0,-23.328827284058345,0,-11.74168319181402,-0.7701527239194366,0.0,97.83661341650037,97.83661341650037,18.60607822024278
51,87.8,80.49545765495799,31.206447304131878,24.614141928911923,0.0,17.22453179316696,0,6.248478853728201,1.1411312820167616,0.0,104.08509227022857,104.08509227022857,19.74720950225954
52,93.8,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
53,93.3,2.3090497363880162,1.0,-11.349949693017031,0.0,-13.161656266226014,0,1.8154379164925663,-0.003731343283582067,0.0,1.8154379164925663,1.8154379164925663,-0.003731343283582067
54,93.3,2.9991762493305973,3.5702310588932065,2.750598247088222,0.0,0.0,0,0.9610269202618329,1.789571326826389,0.0,2.776464836754399,2.776464836754399,1.785839983542807
55,93.3,2.9991762493305973,3.5702310588932065,0.0,0.0,0.0,0,0.0,0.0,0.0,2.776464836754399,2.776464836754399,1.785839983542807
56,93.0,3.333264106557318,3.5702310588932065,-5.475962441880433,0.0,-5.91827413126031,0,0.45030474398934045,-0.007993054609462558,0.0,3.2267695807437393,3.2267695807437393,1.7778469289333443
57,93.0,3.333264106557318,3.5702310588932065,0.0,0.0,0.0,0,0.0,0.0,0.0,3.2267695807437393,3.2267695807437393,1.7778469289333443
58,92.9,53.32068124211014,14.280924235572826,74.97376306185242,0.0,-1.7550565200285515,0,69.30593620122688,7.422883380654085,0.0,72.53270578197062,72.53270578197062,9.20073030958743
59,76.9,99.75531491025302,28.56184847114565,-25.754552022836577,0.0,-72.80748593596523,0,40.562573570245185,6.490360342883472,0.0,113.09527935221581,113.09527935221581,15.691090652470901
60,76.9,99.75531491025302,28.56184847114565,0.0,0.0,0.0,0,0.0,0.0,0.0,113.09527935221581,113.09527935221581,15.691090652470901
61,76.9,99.75531491025302,28.56184847114565,0.0,0.0,0.0,0,0.0,0.0,0.0,113.09527935221581,113.09527935221581,15.691090652470901
62,89.8,96.0415806644306,28.56184847114565,58.377809370847245,0.0,41.39909071851446,0,14.229107866677724,2.749610785655065,0.0,127.32438721889353,127.32438721889353,18.440701438125966
63,89.8,96.0415806644306,28.56184847114565,0.0,0.0,0.0,0,0.0,0.0,0.0,127.32438721889353,127.32438721889353,18.440701438125966
64,89.8,96.0415806644306,28.56184847114565,0.0,0.0,0.0,0,0.0,0.0,0.0,127.32438721889353,127.32438721889353,18.440701438125966
65,89.8,96.0415806644306,28.56184847114565,0.0,0.0,0.0,0,0.0,0.0,0.0,127.32438721889353,127.32438721889353,18.440701438125966
66,10.4,273.1622248690623,114.2473938845826,-188.3347936428793,0.0,-91.73796747598035,0,-86.32308664220326,-10.273739524695674,0.0,41.00130057669027,41.00130057669027,8.166961913430292
67,42.9,175.07100729315167,114.2473938845826,113.18960043043285,0.0,15.78394035785934,0,69.69640409310385,27.70925597946966,0.0,110.69770466979412,110.69770466979412,35.87621789289995
68,93.8,1.2968381647023164,3.5702310588932065,2.214735171808487,0.0,0.0,0,0.4155734305832429,1.7991617412252443,0.0,0.4155734305832429,0.4155734305832429,1.7991617412252443
69,93.8,1.2968381647023164,3.5702310588932065,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4155734305832429,0.4155734305832429,1.7991617412252443
70,93.3,2.9991762493305973,3.5702310588932065,-10.814086617737296,0.0,-13.161656266226014,0,2.3608914061711563,-0.013321757682437284,0.0,2.7764648367543994,2.7764648367543994,1.785839983542807
71,91.4,2.9846466129436746,3.6747425973019445,-26.647084270823903,0.0,-26.56287552694089,0,-0.10487229312675872,0.020663549243743473,0.0,2.6715925436276406,2.6715925436276406,1.8065035327865504
72,91.4,2.9846466129436746,3.6747425973019445,0.0,0.0,0.0,0,0.0,0.0,0.0,2.6715925436276406,2.6715925436276406,1.8065035327865504
73,83.7,2.7767864836864526,3.778391778817047,-39.155543251188114,0.0,-38.40644306474481,0,-0.6026816677387434,-0.14641851870455955,0.0,2.068910875888897,2.068910875888897,1.660085014081991
74,91.3,2.760136567981086,3.778391778817047,37.97207610760998,0.0,37.465489111615625,0,0.2922901488375677,0.21429684715678782,0.0,2.3612010247264648,2.3612010247264648,1.8743818612387788
75,91.3,2.760136567981086,3.778391778817047,0.0,0.0,0.0,0,0.0,0.0,0.0,2.3612010247264648,2.3612010247264648,1.8743818612387788
76,90.7,3.0632487382863816,3.778391778817047,-4.767355590223351,0.0,-5.136052222645092,0,0.38561480456569724,-0.016918172143956498,0.0,2.746815829292162,2.746815829292162,1.8574636890948224
77,90.7,3.096053700508221,3.778391778817047,0.044409105574937956,0.0,0.0,0,0.044409105574937956,0.0,0.0,2.7912249348671,2.7912249348671,1.8574636890948224
78,90.7,3.2075354032806187,3.778391778817047,0.15091627524561868,0.0,0.0,0,0.15091627524561868,0.0,0.0,2.9421412101127187,2.9421412101127187,1.8574636890948224
79,90.7,3.2075354032806187,3.778391778817047,0.0,0.0,0.0,0,0.0,0.0,0.0,2.9421412101127187,2.9421412101127187,1.8574636890948224
80,90.7,3.2075354032806187,3.778391778817047,0.0,0.0,0.0,0,0.0,0.0,0.0,2.9421412101127187,2.9421412101127187,1.8574636890948224
81,90.7,3.2075354032806187,3.778391778817047,0.0,0.0,0.0,0,0.0,0.0,0.0,2.9421412101127187,2.9421412101127187,1.8574636890948224
82,86.9,3.123154199990663,3.9008059130164847,-21.609272272572724,0.0,-21.290146730077943,0,-0.29136359848303783,-0.027761944011743808,0.0,2.650777611629681,2.650777611629681,1.8297017450830786
83,86.5,3.3026585747078525,3.9008059130164847,-1.4018620795234404,0.0,-1.603320371321012,0,0.21310248855284505,-0.011644196755273395,0.0,2.863880100182526,2.863880100182526,1.8180575483278052
84,86.5,3.3026585747078525,3.9008059130164847,0.0,0.0,0.0,0,0.0,0.0,0.0,2.863880100182526,2.863880100182526,1.8180575483278052
85,93.8,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
86,93.8,1.2968381647023164,3.5702310588932065,2.214735171808487,0.0,0.0,0,0.4155734305832429,1.7991617412252443,0.0,0.4155734305832429,0.4155734305832429,1.7991617412252443
87,93.3,2.9991762493305973,3.5702310588932065,-10.814086617737296,0.0,-13.161656266226014,0,2.3608914061711563,-0.013321757682437284,0.0,2.7764648367543994,2.7764648367543994,1.785839983542807
88,93.3,2.9991762493305973,3.5702310588932065,0.0,0.0,0.0,0,0.0,0.0,0.0,2.7764648367543994,2.7764648367543994,1.785839983542807
89,93.3,2.9991762493305973,3.5702310588932065,0.0,0.0,0.0,0,0.0,0.0,0.0,2.7764648367543994,2.7764648367543994,1.785839983542807
90,93.3,2.9991762493305973,3.5702310588932065,0.0,0.0,0.0,0,0.0,0.0,0.0,2.7764648367543994,2.7764648367543994,1.785839983542807
91,93.3,2.9991762493305973,3.5702310588932065,0.0,0.0,0.0,0,0.0,0.0,0.0,2.7764648367543994,2.7764648367543994,1.785839983542807
92,93.0,47.76133208534675,14.280924235572826,63.62638912144821,0.0,-5.91827413126031,0,62.11911552051795,7.42554773219057,0.0,64.89558035727235,64.89558035727235,9.211387715733377
93,93.0,47.76133208534675,14.280924235572826,0.0,0.0,0.0,0,0.0,0.0,0.0,64.89558035727235,64.89558035727235,9.211387715733377
94,93.0,47.76133208534675,14.280924235572826,0.0,0.0,0.0,0,0.0,0.0,0.0,64.89558035727235,64.89558035727235,9.211387715733377
95,91.3,47.801912246443905,14.698970389207778,-22.638454968566787,0.0,-21.58555534880977,0,-1.1565566542823702,0.10365703452535441,0.0,63.73902370298998,63.73902370298998,9.315044750258732
96,91.3,47.801912246443905,14.698970389207778,0.0,0.0,0.0,0,0.0,0.0,0.0,63.73902370298998,63.73902370298998,9.315044750258732
97,91.3,47.801912246443905,14.698970389207778,0.0,0.0,0.0,0,0.0,0.0,0.0,63.73902370298998,63.73902370298998,9.315044750258732
98,82.4,86.80088112748273,29.397940778415556,8.615050578268018,0.0,-41.06054910244292,0,41.6131047284216,8.062494952289342,0.0,105.35212843141159,105.35212843141159,17.377539702548074
99,89.9,89.69924944746246,29.397940778415556,45.389373824565666,0.0,30.138445491112538,0,13.605521200332852,1.645407133120274,0.0,118.95764963174443,118.95764963174443,19.022946835668346
100,89.9,89.69924944746246,29.397940778415556,0.0,0.0,0.0,0,0.0,0.0,0.0,118.95764963174443,118.95764963174443,19.022946835668346
101,89.9,89.69924944746246,29.397940778415556,0.0,0.0,0.0,0,0.0,0.0,0.0,118.95764963174443,118.95764963174443,19.022946835668346
102,89.9,89.69924944746246,29.397940778415556,0.0,0.0,0.0,0,0.0,0.0,0.0,118.95764963174443,118.95764963174443,19.022946835668346
103,10.7,276.6200025625843,117.59176311366222,-178.79235244096816,0.0,-92.27817328814861,0,-76.18102235682424,-10.33315679599532,0.0,42.77662727492019,42.77662727492019,8.689790039673026
104,10.7,276.6200025625843,117.59176311366222,0.0,0.0,0.0,0,0.0,0.0,0.0,42.77662727492019,42.77662727492019,8.689790039673026
105,31.0,171.8726010934002,117.59176311366222,62.1281520468435,0.0,8.967360971031198,0,35.346516514563476,17.81427456124883,0.0,78.12314378948366,78.12314378948366,26.504064600921858
106,93.8,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
107,93.8,1.2968381647023164,3.5702310588932065,2.214735171808487,0.0,0.0,0,0.4155734305832429,1.7991617412252443,0.0,0.4155734305832429,0.4155734305832429,1.7991617412252443
108,93.8,1.2968381647023164,3.5702310588932065,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4155734305832429,0.4155734305832429,1.7991617412252443
109,93.8,1.2968381647023164,3.5702310588932065,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4155734305832429,0.4155734305832429,1.7991617412252443
110,93.8,1.2968381647023164,3.5702310588932065,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4155734305832429,0.4155734305832429,1.7991617412252443
111,93.8,1.2968381647023164,3.5702310588932065,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4155734305832429,0.4155734305832429,1.7991617412252443
112,91.4,1.3232743268542901,3.6747425973019445,-39.72758024600254,0.0,-39.7245317931669,0,-0.010390244396942316,0.007341791561306188,0.0,0.4051831861863006,0.4051831861863006,1.8065035327865504
113,91.4,1.3232743268542901,3.6747425973019445,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4051831861863006,0.4051831861863006,1.8065035327865504
114,91.4,1.3232743268542901,3.6747425973019445,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4051831861863006,0.4051831861863006,1.8065035327865504
115,91.4,1.3232743268542901,3.6747425973019445,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4051831861863006,0.4051831861863006,1.8065035327865504
116,91.4,1.3232743268542901,3.6747425973019445,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4051831861863006,0.4051831861863006,1.8065035327865504
117,91.4,1.3232743268542901,3.6747425973019445,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4051831861863006,0.4051831861863006,1.8065035327865504
118,91.4,2.9846466129436746,3.6747425973019445,2.26640935744134,0.0,0.0,0,2.26640935744134,0.0,0.0,2.6715925436276406,2.6715925436276406,1.8065035327865504
119,91.3,47.801912246443905,14.698970389207778,67.63501842370533,0.0,-0.9409539531291883,0,61.067431159362336,7.508541217472182,0.0,63.739023702989975,63.739023702989975,9.315044750258732
120,91.3,47.801912246443905,14.698970389207778,0.0,0.0,0.0,0,0.0,0.0,0.0,63.739023702989975,63.739023702989975,9.315044750258732
121,91.3,47.801912246443905,14.698970389207778,0.0,0.0,0.0,0,0.0,0.0,0.0,63.739023702989975,63.739023702989975,9.315044750258732
122,91.3,47.801912246443905,14.698970389207778,0.0,0.0,0.0,0,0.0,0.0,0.0,63.739023702989975,63.739023702989975,9.315044750258732
123,91.3,47.801912246443905,14.698970389207778,0.0,0.0,0.0,0,0.0,0.0,0.0,63.739023702989975,63.739023702989975,9.315044750258732
124,91.3,47.801912246443905,14.698970389207778,0.0,0.0,0.0,0,0.0,0.0,0.0,63.739023702989975,63.739023702989975,9.315044750258732
125,91.3,47.801912246443905,14.698970389207778,0.0,0.0,0.0,0,0.0,0.0,0.0,63.739023702989975,63.739023702989975,9.315044750258732
126,91.3,47.801912246443905,14.698970389207778,0.0,0.0,0.0,0,0.0,0.0,0.0,63.739023702989975,63.739023702989975,9.315044750258732
127,91.3,47.801912246443905,14.698970389207778,0.0,0.0,0.0,0,0.0,0.0,0.0,63.739023702989975,63.739023702989975,9.315044750258732
128,91.3,47.801912246443905,14.698970389207778,0.0,0.0,0.0,0,0.0,0.0,0.0,63.739023702989975,63.739023702989975,9.315044750258732
129,91.3,47.801912246443905,14.698970389207778,0.0,0.0,0.0,0,0.0,0.0,0.0,63.739023702989975,63.739023702989975,9.315044750258732
130,91.3,47.801912246443905,14.698970389207778,0.0,0.0,0.0,0,0.0,0.0,0.0,63.739023702989975,63.739023702989975,9.315044750258732
131,91.3,47.801912246443905,14.698970389207778,0.0,0.0,0.0,0,0.0,0.0,0.0,63.739023702989975,63.739023702989975,9.315044750258732
132,91.3,47.801912246443905,14.698970389207778,0.0,0.0,0.0,0,0.0,0.0,0.0,63.739023702989975,63.739023702989975,9.315044750258732
133,91.3,47.801912246443905,14.698970389207778,0.0,0.0,0.0,0,0.0,0.0,0.0,63.739023702989975,63.739023702989975,9.315044750258732
134,83.1,44.10950458661623,15.113567115268188,-50.24678669116282,0.0,-39.17433830936488,0,-10.430070999291345,-0.6423773825065957,0.0,53.30895270369863,53.30895270369863,8.672667367752137
135,91.4,44.08597599033362,15.113567115268188,46.48364566394255,0.0,40.115292262494066,0,5.432214542816201,0.9361388586322849,0.0,58.741167246514834,58.741167246514834,9.608806226384422
136,91.4,44.08597599033362,15.113567115268188,0.0,0.0,0.0,0,0.0,0.0,0.0,58.741167246514834,58.741167246514834,9.608806226384422
137,91.4,44.08597599033362,15.113567115268188,0.0,0.0,0.0,0,0.0,0.0,0.0,58.741167246514834,58.741167246514834,9.608806226384422
138,83.6,81.37063452415292,30.227134230536375,11.241697351558159,0.0,-38.697571818163546,0,41.38995284630881,8.549316323412896,0.0,100.13112009282364,100.13112009282364,18.15812254979732
139,88.2,84.32517493520777,30.227134230536375,27.680316445751455,0.0,17.166618060730933,0,9.476050493524493,1.0376478914960277,0.0,109.60717058634813,109.60717058634813,19.195770441293348
140,93.8,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
141,93.4,16.0,4.0,12.070433702102596,0.0,-10.922103611330243,0,20.9044776119403,2.0880597014925377,0.0,20.9044776119403,20.9044776119403,2.0880597014925377
142,93.4,16.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,20.9044776119403,20.9044776119403,2.0880597014925377
143,93.4,16.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,20.9044776119403,20.9044776119403,2.0880597014925377
144,82.5,32.0,8.0,-51.30526972831461,0.0,-70.541090623837,0,17.098507462686563,2.1373134328358203,0.0,38.002985074626864,38.002985074626864,4.225373134328358
145,91.8,32.0,8.0,50.79855289431436,0.0,45.801537968941226,0,4.441791044776119,0.5552238805970149,0.0,42.44477611940298,42.44477611940298,4.780597014925372
146,91.8,32.0,8.0,0.0,0.0,0.0,0,0.0,0.0,0.0,42.44477611940298,42.44477611940298,4.780597014925372
147,91.8,41.498821270474124,28.562410439073226,27.10158853407441,0.0,0.0,0,13.01480287506753,14.08678565900688,0.0,55.45957899447051,55.45957899447051,18.86738267393225
148,91.8,41.498821270474124,28.562410439073226,0.0,0.0,0.0,0,0.0,0.0,0.0,55.45957899447051,55.45957899447051,18.86738267393225
149,91.8,41.498821270474124,28.562410439073226,0.0,0.0,0.0,0,0.0,0.0,0.0,55.45957899447051,55.45957899447051,18.86738267393225
150,91.8,41.498821270474124,28.562410439073226,0.0,0.0,0.0,0,0.0,0.0,0.0,55.45957899447051,55.45957899447051,18.86738267393225
151,91.8,41.498821270474124,28.562410439073226,0.0,0.0,0.0,0,0.0,0.0,0.0,55.45957899447051,55.45957899447051,18.86738267393225
152,91.8,41.498821270474124,28.562410439073226,0.0,0.0,0.0,0,0.0,0.0,0.0,55.45957899447051,55.45957899447051,18.86738267393225
153,91.8,41.498821270474124,28.562410439073226,0.0,0.0,0.0,0,0.0,0.0,0.0,55.45957899447051,55.45957899447051,18.86738267393225
154,91.8,41.498821270474124,28.562410439073226,0.0,0.0,0.0,0,0.0,0.0,0.0,55.45957899447051,55.45957899447051,18.86738267393225
155,91.8,41.498821270474124,28.562410439073226,0.0,0.0,0.0,0,0.0,0.0,0.0,55.45957899447051,55.45957899447051,18.86738267393225
156,91.8,41.498821270474124,28.562410439073226,0.0,0.0,0.0,0,0.0,0.0,0.0,55.45957899447051,55.45957899447051,18.86738267393225
157,91.8,41.498821270474124,28.562410439073226,0.0,0.0,0.0,0,0.0,0.0,0.0,55.45957899447051,55.45957899447051,18.86738267393225
158,91.8,41.498821270474124,28.562410439073226,0.0,0.0,0.0,0,0.0,0.0,0.0,55.45957899447051,55.45957899447051,18.86738267393225
159,91.3,89.95774755188881,28.562410439073226,60.61422956840985,0.0,-5.0038294800700776,0,65.72463520683468,-0.10657615835475055,0.0,121.1842142013052,121.1842142013052,18.7608065155775
160,91.3,89.95774755188881,28.562410439073226,0.0,0.0,0.0,0,0.0,0.0,0.0,121.1842142013052,121.1842142013052,18.7608065155775
161,91.3,89.95774755188881,28.562410439073226,0.0,0.0,0.0,0,0.0,0.0,0.0,121.1842142013052,121.1842142013052,18.7608065155775
162,89.3,89.65380407275288,29.399272783191844,-17.630742905353447,0.0,-14.671725673043095,0,-3.090412653591292,0.13139542128093956,0.0,118.09380154771391,118.09380154771391,18.892201936858438
163,89.3,89.65380407275288,29.399272783191844,0.0,0.0,0.0,0,0.0,0.0,0.0,118.09380154771391,118.09380154771391,18.892201936858438
164,80.8,82.39716784358836,30.228563774903826,-51.818380225438894,0.0,-30.328274326956894,0,-20.125276745296908,-1.3648291531850933,0.0,97.968524802417,97.968524802417,17.527372783673343
165,89.3,83.66775077509057,30.228563774903826,44.392608334374636,0.0,30.328274326956894,0,12.146850484382798,1.9174835230349447,0.0,110.11537528679979,110.11537528679979,19.44485630670829
166,89.3,83.66775077509057,30.228563774903826,0.0,0.0,0.0,0,0.0,0.0,0.0,110.11537528679979,110.11537528679979,19.44485630670829
167,89.3,83.66775077509057,30.228563774903826,0.0,0.0,0.0,0,0.0,0.0,0.0,110.11537528679979,110.11537528679979,19.44485630670829
168,11.7,206.68749579835475,120.9142550996153,-173.1498647852151,0.0,-88.14026144802791,0,-75.42218572201247,-9.58741761517472,0.0,34.69318956478732,34.69318956478732,9.857438691533568
169,23.9,174.45124852787632,120.9142550996153,42.298960309714474,0.0,5.153914114443645,0,26.136434910081977,11.008611285188852,0.0,60.82962447486929,60.82962447486929,20.866049976722422
170,93.3,2.3090497363880162,1.0,-11.349949693017031,0.0,-13.161656266226014,0,1.8154379164925663,-0.003731343283582067,0.0,1.8154379164925663,1.8154379164925663,-0.003731343283582067
171,93.3,2.3090497363880162,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.8154379164925663,1.8154379164925663,-0.003731343283582067
172,93.3,2.3090497363880162,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.8154379164925663,1.8154379164925663,-0.003731343283582067
173,93.3,2.3090497363880162,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.8154379164925663,1.8154379164925663,-0.003731343283582067
174,93.3,2.3090497363880162,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.8154379164925663,1.8154379164925663,-0.003731343283582067
175,93.3,2.3090497363880162,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.8154379164925663,1.8154379164925663,-0.003731343283582067
176,93.3,2.3090497363880162,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.8154379164925663,1.8154379164925663,-0.003731343283582067
