step,acc,bcr,mcr,r,dr,ar,tr,br,mr,bonus,total_ar,total_bcr,total_mcr
78,67.9,34.545932580290646,8.559520777182618,17.461709625182454,0.0,13.689128127072955,0,3.356729426356861,0.4158520717526397,0.0,-21.23465929584281,45.11467919380212,5.062521565715154
79,70.6,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
80,70.6,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
81,70.6,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
82,70.6,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
83,70.6,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
84,70.6,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
85,70.6,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
86,70.0,1.0235082793290562,1.0,-7.61352406885922,0.0,-7.6283089325171165,0,0.020733872156480437,-0.005949008498583519,0.0,-7.6283089325171165,0.020733872156480437,-0.005949008498583519
87,70.0,1.0235082793290562,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-7.6283089325171165,0.020733872156480437,-0.005949008498583519
88,70.0,1.0235082793290562,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-7.6283089325171165,0.020733872156480437,-0.005949008498583519
89,70.0,1.0235082793290562,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-7.6283089325171165,0.020733872156480437,-0.005949008498583519
90,70.0,1.0235082793290562,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-7.6283089325171165,0.020733872156480437,-0.005949008498583519
91,70.0,1.0235082793290562,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-7.6283089325171165,0.020733872156480437,-0.005949008498583519
92,69.2,1.038358810599914,1.0229050735198753,-6.568903034558121,0.0,-6.580828133113007,0,0.0041415042021552655,0.007783594352730249,0.0,-14.209137065630124,0.024875376358635702,0.0018345858541467305
93,69.2,1.038358810599914,1.0229050735198753,0.0,0.0,0.0,0,0.0,0.0,0.0,-14.209137065630124,0.024875376358635702,0.0018345858541467305
94,69.2,1.038358810599914,1.0229050735198753,0.0,0.0,0.0,0,0.0,0.0,0.0,-14.209137065630124,0.024875376358635702,0.0018345858541467305
95,69.2,1.038358810599914,1.0229050735198753,0.0,0.0,0.0,0,0.0,0.0,0.0,-14.209137065630124,0.024875376358635702,0.0018345858541467305
96,69.2,1.038358810599914,1.0229050735198753,0.0,0.0,0.0,0,0.0,0.0,0.0,-14.209137065630124,0.024875376358635702,0.0018345858541467305
97,69.2,1.038358810599914,1.0229050735198753,0.0,0.0,0.0,0,0.0,0.0,0.0,-14.209137065630124,0.024875376358635702,0.0018345858541467305
98,69.2,1.038358810599914,1.0229050735198753,0.0,0.0,0.0,0,0.0,0.0,0.0,-14.209137065630124,0.024875376358635702,0.0018345858541467305
99,69.2,1.038358810599914,1.0229050735198753,0.0,0.0,0.0,0,0.0,0.0,0.0,-14.209137065630124,0.024875376358635702,0.0018345858541467305
100,69.2,1.038358810599914,1.0229050735198753,0.0,0.0,0.0,0,0.0,0.0,0.0,-14.209137065630124,0.024875376358635702,0.0018345858541467305
101,69.2,1.038358810599914,1.0229050735198753,0.0,0.0,0.0,0,0.0,0.0,0.0,-14.209137065630124,0.024875376358635702,0.0018345858541467305
102,69.2,1.038358810599914,1.0229050735198753,0.0,0.0,0.0,0,0.0,0.0,0.0,-14.209137065630124,0.024875376358635702,0.0018345858541467305
103,69.2,1.038358810599914,1.0229050735198753,0.0,0.0,0.0,0,0.0,0.0,0.0,-14.209137065630124,0.024875376358635702,0.0018345858541467305
