step,acc,bcr,mcr,r,dr,ar,tr,br,mr,bonus,total_ar,total_bcr,total_mcr
117,69.85,17.448698692276523,4.212604034813682,0.0,0.0,0.0,0,0.0,0.0,0.0,22.548185896389064,22.548185896389064,2.190881042557403
118,65.3,17.78078337511545,4.332110722864651,-24.25520169729471,0.0,-23.009678580035224,0,-1.1338811082760216,-0.11164200898346416,0.0,21.414304788113043,21.414304788113043,2.079239033573939
119,65.3,17.78078337511545,4.332110722864651,0.0,0.0,0.0,0,0.0,0.0,0.0,21.414304788113043,21.414304788113043,2.079239033573939
120,65.3,17.78078337511545,4.332110722864651,0.0,0.0,0.0,0,0.0,0.0,0.0,21.414304788113043,21.414304788113043,2.079239033573939
121,65.3,17.78078337511545,4.332110722864651,0.0,0.0,0.0,0,0.0,0.0,0.0,21.414304788113043,21.414304788113043,2.079239033573939
122,65.3,17.78078337511545,4.332110722864651,0.0,0.0,0.0,0,0.0,0.0,0.0,21.414304788113043,21.414304788113043,2.079239033573939
123,63.45,18.699327303682196,4.332110722864651,-4.687260717171041,0.0,-5.107358188706838,0,0.49883548397242444,-0.07873801243662726,0.0,21.913140272085467,21.913140272085467,2.0005010211373118
124,63.45,18.699327303682196,4.332110722864651,0.0,0.0,0.0,0,0.0,0.0,0.0,21.913140272085467,21.913140272085467,2.0005010211373118
125,63.45,18.699327303682196,4.332110722864651,0.0,0.0,0.0,0,0.0,0.0,0.0,21.913140272085467,21.913140272085467,2.0005010211373118
126,63.45,18.699327303682196,4.332110722864651,0.0,0.0,0.0,0,0.0,0.0,0.0,21.913140272085467,21.913140272085467,2.0005010211373118
127,63.4,18.61226989269925,4.332110722864651,-0.25156044656838095,0.0,-0.12260897168551166,0,-0.12682342049268983,-0.0021280543901794676,0.0,21.786316851592776,21.786316851592776,1.9983729667471324
128,34.05,23.658078412141077,4.455327715511571,-40.21311500158228,0.0,-31.64734916929126,0,-7.357817231848708,-1.2079486004423146,0.0,14.428499619744068,14.428499619744068,0.7904243663048178
129,68.8,18.484484447039787,4.455327715511571,62.71455912271526,0.0,52.033565568863665,0,9.15992903904712,1.5210645148044766,0.0,23.588428658791187,23.588428658791187,2.3114888811092946
130,68.8,18.484484447039787,4.455327715511571,0.0,0.0,0.0,0,0.0,0.0,0.0,23.588428658791187,23.588428658791187,2.3114888811092946
131,68.8,18.484484447039787,4.455327715511571,0.0,0.0,0.0,0,0.0,0.0,0.0,23.588428658791187,23.588428658791187,2.3114888811092946
132,68.8,18.484484447039787,4.455327715511571,0.0,0.0,0.0,0,0.0,0.0,0.0,23.588428658791187,23.588428658791187,2.3114888811092946
133,68.8,18.484484447039787,4.455327715511571,0.0,0.0,0.0,0,0.0,0.0,0.0,23.588428658791187,23.588428658791187,2.3114888811092946
134,68.8,18.484484447039787,4.455327715511571,0.0,0.0,0.0,0,0.0,0.0,0.0,23.588428658791187,23.588428658791187,2.3114888811092946
135,68.8,18.484484447039787,4.455327715511571,0.0,0.0,0.0,0,0.0,0.0,0.0,23.588428658791187,23.588428658791187,2.3114888811092946
136,34.7,52.56179405959569,8.910655431023143,-40.786413104139044,0.0,-51.66216961104152,0,10.8494935224742,0.02626298442827961,0.0,34.437922181265385,34.437922181265385,2.3377518655375744
137,67.95,36.443837889297924,8.910655431023143,62.627234940790565,0.0,46.89606514218262,0,12.820355691140382,2.910814107467559,0.0,47.25827787240577,47.25827787240577,5.2485659730051335
138,67.95,36.443837889297924,8.910655431023143,0.0,0.0,0.0,0,0.0,0.0,0.0,47.25827787240577,47.25827787240577,5.2485659730051335
139,67.95,36.443837889297924,8.910655431023143,0.0,0.0,0.0,0,0.0,0.0,0.0,47.25827787240577,47.25827787240577,5.2485659730051335
140,67.95,36.443837889297924,8.910655431023143,0.0,0.0,0.0,0,0.0,0.0,0.0,47.25827787240577,47.25827787240577,5.2485659730051335
141,67.95,36.443837889297924,8.910655431023143,0.0,0.0,0.0,0,0.0,0.0,0.0,47.25827787240577,47.25827787240577,5.2485659730051335
142,67.95,36.443837889297924,8.910655431023143,0.0,0.0,0.0,0,0.0,0.0,0.0,47.25827787240577,47.25827787240577,5.2485659730051335
143,67.95,36.443837889297924,8.910655431023143,0.0,0.0,0.0,0,0.0,0.0,0.0,47.25827787240577,47.25827787240577,5.2485659730051335
144,67.95,36.443837889297924,8.910655431023143,0.0,0.0,0.0,0,0.0,0.0,0.0,47.25827787240577,47.25827787240577,5.2485659730051335
145,67.85,36.53735643499996,8.910655431023143,-0.4531879629359226,0.0,-0.4975029590280311,0,0.053069324234868986,-0.008754328142760491,0.0,47.31134719664064,47.31134719664064,5.239811644862373
146,67.85,36.53735643499996,8.910655431023143,0.0,0.0,0.0,0,0.0,0.0,0.0,47.31134719664064,47.31134719664064,5.239811644862373
147,67.85,36.53735643499996,8.910655431023143,0.0,0.0,0.0,0,0.0,0.0,0.0,47.31134719664064,47.31134719664064,5.239811644862373
148,67.85,36.53735643499996,8.910655431023143,0.0,0.0,0.0,0,0.0,0.0,0.0,47.31134719664064,47.31134719664064,5.239811644862373
149,67.85,36.53735643499996,8.910655431023143,0.0,0.0,0.0,0,0.0,0.0,0.0,47.31134719664064,47.31134719664064,5.239811644862373
150,67.85,36.53735643499996,8.910655431023143,0.0,0.0,0.0,0,0.0,0.0,0.0,47.31134719664064,47.31134719664064,5.239811644862373
151,68.1,36.79754662096881,8.910655431023143,1.8154122378882085,0.0,1.2658828093555852,0,0.5276436081757239,0.021885820356899365,0.0,47.83899080481636,47.83899080481636,5.261697465219272
152,68.1,36.79754662096881,8.910655431023143,0.0,0.0,0.0,0,0.0,0.0,0.0,47.83899080481636,47.83899080481636,5.261697465219272
153,68.1,36.79754662096881,8.910655431023143,0.0,0.0,0.0,0,0.0,0.0,0.0,47.83899080481636,47.83899080481636,5.261697465219272
154,68.1,36.79754662096881,8.910655431023143,0.0,0.0,0.0,0,0.0,0.0,0.0,47.83899080481636,47.83899080481636,5.261697465219272
155,68.1,36.79754662096881,8.910655431023143,0.0,0.0,0.0,0,0.0,0.0,0.0,47.83899080481636,47.83899080481636,5.261697465219272
156,68.1,36.79754662096881,8.910655431023143,0.0,0.0,0.0,0,0.0,0.0,0.0,47.83899080481636,47.83899080481636,5.261697465219272
157,68.1,36.79754662096881,8.910655431023143,0.0,0.0,0.0,0,0.0,0.0,0.0,47.83899080481636,47.83899080481636,5.261697465219272
158,68.1,36.79754662096881,8.910655431023143,0.0,0.0,0.0,0,0.0,0.0,0.0,47.83899080481636,47.83899080481636,5.261697465219272
